Пара категорий;support;confidence;lift
СОПУТСТВУЮЩИЕ ТОВАРЫ & ПОДГУЗНИКИ;0.0014992245390315355;0.2248062015503876;0.9111261262724538
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.002136825779769085;0.32041343669250644;1.6297301894351959
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;1.723246596587972e-05;0.002583979328165375;7.89201686386509
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.00015509219369291746;0.023255813953488372;1.0071155848663658
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.0008960882302257453;0.1343669250645995;1.127594021908707
ТЕКСТИЛЬ, ТРИКОТАЖ & ДЕТСКОЕ ПИТАНИЕ;0.016663794589005687;0.08475764747129459;0.9438661068430676
ТЕКСТИЛЬ, ТРИКОТАЖ & ЖЕНСКИЕ ШТУЧКИ;0.0015681544028950543;0.007976159172583049;2.644894381628539
ТЕКСТИЛЬ, ТРИКОТАЖ & ИГРУШКИ;0.0550577287609857;0.28004207204838283;0.7673091950029585
ТЕКСТИЛЬ, ТРИКОТАЖ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.015940031018438737;0.08107634323779472;1.177097872927002
ТЕКСТИЛЬ, ТРИКОТАЖ & КОСМЕТИКА/ГИГИЕНА;0.029622608995347233;0.15067052327110175;1.3306057625052556
ТЕКСТИЛЬ, ТРИКОТАЖ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.025314492503877305;0.12875799807169777;0.5265557877449346
ТЕКСТИЛЬ, ТРИКОТАЖ & ОБУВЬ;0.02071342409098742;0.10535542115873434;1.5292083766486626
ТЕКСТИЛЬ, ТРИКОТАЖ & ПОДГУЗНИКИ;0.0390832328106152;0.1987904286089929;0.8056857502570093
ТЕКСТИЛЬ, ТРИКОТАЖ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.002136825779769085;0.010868612498904374;1.6297301894351959
ТЕКСТИЛЬ, ТРИКОТАЖ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.00017232465965879716;0.0008765010079761591;2.6770186048871847
ТЕКСТИЛЬ, ТРИКОТАЖ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0033258659314147855;0.016916469453939872;0.7325841212030827
ТЕКСТИЛЬ, ТРИКОТАЖ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.028985007754609684;0.14742746954158997;1.2371968268255193
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ДЕТСКОЕ ПИТАНИЕ;6.892986386351888e-05;0.21052631578947367;2.344433334343343
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ЖЕНСКИЕ ШТУЧКИ;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ИГРУШКИ;0.00024125452352231604;0.7368421052631579;2.018931364484681
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.00017232465965879716;0.5263157894736842;7.641257258733523
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & КОСМЕТИКА/ГИГИЕНА;6.892986386351888e-05;0.21052631578947367;1.8592059207522689
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & КРУПНОГАБАРИТНЫЙ ТОВАР;3.446493193175944e-05;0.10526315789473684;0.430473647119914
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ОБУВЬ;6.892986386351888e-05;0.21052631578947367;3.055738395513546
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ПОДГУЗНИКИ;8.616232982939858e-05;0.2631578947368421;1.0665632512626726
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & СОПУТСТВУЮЩИЕ ТОВАРЫ;1.723246596587972e-05;0.05263157894736842;7.89201686386509
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ТЕКСТИЛЬ, ТРИКОТАЖ;0.00017232465965879716;0.5263157894736842;2.6770186048871847
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;3.446493193175944e-05;0.10526315789473684;4.558523173605656
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;6.892986386351888e-05;0.21052631578947367;1.7667161395897553
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ДЕТСКОЕ ПИТАНИЕ;0.002688264690677236;0.11641791044776119;1.2964366423495648
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ЖЕНСКИЕ ШТУЧКИ;0.00024125452352231604;0.010447761194029851;3.4644776119402985
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ИГРУШКИ;0.005324831983456833;0.23059701492537313;0.6318308124141557
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.0019128037222126487;0.08283582089552238;1.2026426536320152
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & КОСМЕТИКА/ГИГИЕНА;0.003842839910391177;0.1664179104477612;1.4696745310125678
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.0017232465965879718;0.07462686567164178;0.30518654086859576
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ОБУВЬ;0.0009822505600551438;0.04253731343283582;0.6174187840188751
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ПОДГУЗНИКИ;0.004756160606582802;0.20597014925373133;0.8347847297942471
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.00015509219369291746;0.006716417910447761;1.0071155848663658
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.0033258659314147855;0.14402985074626865;0.7325841212030827
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;3.446493193175944e-05;0.0014925373134328358;4.558523173605656
