Пара категорий;support;confidence;lift
ТЕКСТИЛЬ, ТРИКОТАЖ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.023488905891354245;0.05249658002735978;0.6186927871574323
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ЖЕНСКИЕ ШТУЧКИ;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ИГРУШКИ;0.0001530221882172915;0.6666666666666666;2.399706233360874
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;7.651109410864575e-05;0.3333333333333333;7.710914454277285
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & КОСМЕТИКА/ГИГИЕНА;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & КРУПНОГАБАРИТНЫЙ ТОВАР;7.651109410864575e-05;0.3333333333333333;3.9426847662141777
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ОБУВЬ;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ПОДГУЗНИКИ;7.651109410864575e-05;0.3333333333333333;1.5249095788122737
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ТЕКСТИЛЬ, ТРИКОТАЖ;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0;0.0;0.0
ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.0;0.0;0.0
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ЖЕНСКИЕ ШТУЧКИ;0.0;0.0;0.0
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ИГРУШКИ;0.002448355011476664;0.3902439024390244;1.4047060878209991
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.00038255547054322876;0.06097560975609756;1.4105331318799912
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & КОСМЕТИКА/ГИГИЕНА;0.0009946442234123947;0.15853658536585366;2.033437851552215
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.00038255547054322876;0.06097560975609756;0.7212228230879594
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ОБУВЬ;0.0008416220351951033;0.13414634146341464;0.8757705708925221
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ПОДГУЗНИКИ;0.0016067329762815608;0.25609756097560976;1.1715768715265031
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0;0.0;0.0
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.0017597551644988523;0.2804878048780488;0.6268768142537786
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.0;0.0;0.0
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.0007651109410864575;0.12195121951219512;1.4372429567397567
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ЖЕНСКИЕ ШТУЧКИ;0.0001530221882172915;0.0018034265103697023;1.571385632702134
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ИГРУШКИ;0.01782708492731446;0.21009918845807032;0.7562644982503386
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.00306044376434583;0.03606853020739405;0.834364052762195
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & КОСМЕТИКА/ГИГИЕНА;0.014613618974751339;0.17222723174030657;2.209038193175473
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.015072685539403214;0.1776375112714157;2.10110612879403
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ОБУВЬ;0.0023718439173680186;0.027953110910730387;0.18249108871291017
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ПОДГУЗНИКИ;0.02088752869166029;0.24616771866546439;1.1261505365619948
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0001530221882172915;0.0018034265103697023;0.2773033469474354
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.023488905891354245;0.2768259693417493;0.6186927871574323
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.0;0.0;0.0
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0007651109410864575;0.009017132551848512;1.4372429567397567
